"GeneID","SYMBOL","ENSEMBL","Control_1","Control_2","Control_3","ZIKV_1","ZIKV_2","ZIKV_3"
"6449","SGTA","ENSG00000104969",2597.71325271474,2887.78667311306,2800.20679210036,2500.47545093547,2551.17825849397,2616.34657168136
"644903","GCC2-AS1","ENSG00000214184",53.5059372340833,56.0643019788321,40.3875979629859,65.3597018541758,62.0825338699052,52.3568496334178
"64493","LINC00235",NA,10.7011874468167,12.3531512834715,5.38501306173146,9.33710026488226,13.2442738922464,20.9427398533671
"644943","RASSF10","ENSG00000189431",163.86193277938,152.989027433762,150.780365728481,201.681365721457,192.041971437573,198.956028606988
"644961","ACTG1P20",NA,16.051781170225,14.2536360963132,24.2325587777916,22.4090406357174,23.1774793114313,19.4468298638409
"644974","ALG1L2","ENSG00000251287",3.34412107713021,6.65169684494618,13.4625326543286,13.0719403708352,14.8998081287772,23.9345598324196
"644990","THRB-AS1",NA,7.35706636968646,5.7014544385253,2.69250653086573,12.1382303443469,18.2108766018389,8.97545993715733
"645","BLVRB","ENSG00000090013",3986.19232393921,4632.43173130181,4616.30244716929,4032.69360440265,4324.25542581846,4092.80973134374
"6450","SH3BGR","ENSG00000185437",36.7853318484323,40.860423476098,36.3488381666873,28.0113007946468,38.9050545584739,37.3977497381556
"64506","CPEB1","ENSG00000214575",129.083073577226,111.178361551243,134.625326543286,102.708102913705,117.542930793687,143.607358994517
"6451","SH3BGRL","ENSG00000131171",1178.46826758069,1260.97167332051,1175.27910072289,1313.73000726893,1217.64543096841,1102.48566228083
"645121","CCNI2","ENSG00000205089",3.34412107713021,6.65169684494618,9.42377285803005,9.33710026488226,10.7609725374502,14.9590998952622
"645158","CBX3P2","ENSG00000293256",8.69471480053854,3.80096962568353,2.69250653086573,13.0719403708352,11.5887396557156,16.4550098847884
"645166","LSP1P5","ENSG00000288905",45.4800466489708,46.5618779146233,55.1963838827474,40.1495311389937,41.3883559132701,41.8854797067342
"6452","SH3BP2","ENSG00000087266",224.72493638315,207.152844599753,201.93798981493,157.79699447651,142.375944341649,140.615539015465
"645212","EIF3J-DT","ENSG00000179523",146.472503178303,152.038785027341,156.165378790212,181.139745138716,175.486629072265,164.550098847884
"645249","MNX1-AS1",NA,93.6353901596458,127.332482460398,115.777780827226,72.8293820660816,76.154574880417,67.31594952868
"6453","ITSN1","ENSG00000205726",1057.41108458857,1012.00816283824,1013.72870887095,1085.90476080581,1011.53141852032,1045.64108267883
"645332","FAM86C2P","ENSG00000290994",304.315018018849,346.838478343622,324.44703696932,210.084755959851,269.024313436256,246.825148271827
"645367","GGT8P",NA,109.687171329871,98.8252102677719,114.431527561793,100.840682860728,125.820601976341,94.242329340152
