"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Contrast"
"85865",700.86917986976,0.0999439687045685,0.105885069889313,0.943891039681468,0.345225331328835,0.537623638512098,"GTPBP10","ENSG00000105793",FALSE,"NS",0.269521644251721,"Interaction_KO:ZIKV"
"7181",597.41718532571,0.104504582390998,0.110734039316611,0.943743974625524,0.345300496498188,0.537688858726791,"NR2C1","ENSG00000120798",FALSE,"NS",0.269468962302135,"Interaction_KO:ZIKV"
"30834",318.598743721874,0.151692256395037,0.160751116008418,0.943646676686796,0.345350231354312,0.537714471064825,"POLR1H","ENSG00000066379",FALSE,"NS",0.269448275557412,"Interaction_KO:ZIKV"
"101060351",107.76592267739,0.210000620404956,0.222568208747499,0.943533766959499,0.345407952063464,0.537752511337047,"TBC1D3K","ENSG00000273513",FALSE,"NS",0.269417552754028,"Interaction_KO:ZIKV"
"63877",648.052350365228,0.103561086258934,0.109794503502577,0.94322650911667,0.345565056828889,0.537945256626566,"FAM204A","ENSG00000165669",FALSE,"NS",0.269261917557898,"Interaction_KO:ZIKV"
"100861513",21.9429324162017,0.464230255824845,0.492318696081726,0.942946630951797,0.345708201655425,0.538116235261296,"ZMYM4-AS1","ENSG00000227409",FALSE,"NS",0.269123904853659,"Interaction_KO:ZIKV"
"51236",1156.47962338567,-0.0987060052588505,0.104688921781807,-0.942850528774897,0.345757362219039,0.538140902715711,"HGH1","ENSG00000235173",FALSE,"NS",0.269103997084487,"Interaction_KO:ZIKV"
"85315",73.5796215080672,0.27177754782965,0.288399908122039,0.94236350350932,0.346006565924091,0.538373152180482,"PAQR8","ENSG00000170915",FALSE,"NS",0.268916605824556,"Interaction_KO:ZIKV"
"10643",649.271099619838,0.104065494259075,0.110429306240173,0.942372073159119,0.346002179970839,0.538373152180482,"IGF2BP3","ENSG00000136231",FALSE,"NS",0.268916605824556,"Interaction_KO:ZIKV"
"105372419",424.114125800654,0.113373749929505,0.12029339968866,0.942476895847454,0.345948534506007,0.538373152180482,"GEMIN7-AS1",NA,FALSE,"NS",0.268916605824556,"Interaction_KO:ZIKV"
"53842",42.8122110299376,0.335757446759911,0.356440076787178,0.9419744541251,0.346205718997393,0.538579274333964,"CLDN22","ENSG00000177300",FALSE,"NS",0.268750363170295,"Interaction_KO:ZIKV"
"100885850",685.125027201355,-0.0983530788734814,0.104410025636902,-0.94198883941965,0.346198353913733,0.538579274333964,"PTGES3L-AARSD1","ENSG00000108825",FALSE,"NS",0.268750363170295,"Interaction_KO:ZIKV"
"101927221",25.7957839289515,0.439698686570146,0.466841964937345,0.941857672604815,0.346265513310221,0.538620423881878,"UBR5-DT",NA,FALSE,"NS",0.268717182653014,"Interaction_KO:ZIKV"
"286102",45.3379764200935,-0.324992951883063,0.345079153644367,-0.941792479930549,0.346298896034029,0.538620485897719,"TMED10P1",NA,FALSE,"NS",0.268717132649088,"Interaction_KO:ZIKV"
"57708",766.034196334341,-0.0908162718807936,0.0964748502722681,-0.94134659576558,0.346527271543969,0.538923803265743,"MIER1","ENSG00000198160",FALSE,"NS",0.268472633997845,"Interaction_KO:ZIKV"
"57538",64.1538723510721,0.280862588550105,0.298470841761643,0.941005114242953,0.346702238340675,0.53914400829373,"ALPK3","ENSG00000136383",FALSE,"NS",0.26829521690247,"Interaction_KO:ZIKV"
"100130691",71.406904022907,-0.282804387388391,0.300653764767478,-0.940631452285681,0.346893758037105,0.539234196240512,"LOC100130691","ENSG00000213963",FALSE,"NS",0.268222574247883,"Interaction_KO:ZIKV"
"51661",305.916956601533,-0.133405141078863,0.141795971486528,-0.94082462061722,0.346794741584842,0.539234196240512,"FKBP7","ENSG00000079150",FALSE,"NS",0.268222574247883,"Interaction_KO:ZIKV"
"101927167",37.2647072957719,0.360749047288064,0.38346497395167,0.940761404022081,0.346827143895904,0.539234196240512,"GATA2-AS1",NA,FALSE,"NS",0.268222574247883,"Interaction_KO:ZIKV"
"100147744",30.8554236084812,0.405989890765297,0.431602182256578,0.940657641355357,0.346880332687232,0.539234196240512,"RNU7-1","ENSG00000238923",FALSE,"NS",0.268222574247883,"Interaction_KO:ZIKV"
"57464",243.107226596035,0.152173244449963,0.161797992588418,0.940513797578819,0.346954075661383,0.539276064488981,"STRIP2","ENSG00000128578",FALSE,"NS",0.2681888552376,"Interaction_KO:ZIKV"
"2628",178.721787866822,-0.170670621089821,0.181505988114192,-0.940302977676121,0.347062172654301,0.539392181745005,"GATM","ENSG00000171766",FALSE,"NS",0.268095352747069,"Interaction_KO:ZIKV"
"29774",69.1103494877843,-0.27701598799913,0.294766673789552,-0.939780554015086,0.347330135478482,0.539756710776278,"POM121L9P","ENSG00000290696",FALSE,"NS",0.267801949392085,"Interaction_KO:ZIKV"
"51673",54.9331675465436,0.354492225241521,0.377326008617067,0.939485265117996,0.347481653994263,0.539940230725599,"TPPP3","ENSG00000159713",FALSE,"NS",0.267654312219072,"Interaction_KO:ZIKV"
"3215",171.512154572302,-0.197929482974251,0.210721020459611,-0.939296338554835,0.347578617966837,0.5400389530284,"HOXB5","ENSG00000120075",FALSE,"NS",0.267574913371183,"Interaction_KO:ZIKV"
"111216284",33.2115303555277,0.383755523059701,0.40882173172785,0.938686701995492,0.347891622941278,0.540421317145246,"BNC2-AS1","ENSG00000234779",FALSE,"NS",0.267267528384359,"Interaction_KO:ZIKV"
"149708",35.0374583235195,-1.5932466463437,1.69719980221303,-0.938750195625892,0.347859015123249,0.540421317145246,"WFDC5","ENSG00000175121",FALSE,"NS",0.267267528384359,"Interaction_KO:ZIKV"
"80755",670.148883482841,-0.0989099437565103,0.105385750325478,-0.938551402357835,0.34796111396866,0.540425327857873,"AARSD1","ENSG00000266967",FALSE,"NS",0.267264305299251,"Interaction_KO:ZIKV"
"140701",169.963695596813,-0.177053856269859,0.188638953189273,-0.938585871456836,0.347943409512899,0.540425327857873,"ABHD16B","ENSG00000183260",FALSE,"NS",0.267264305299251,"Interaction_KO:ZIKV"
"57587",739.948301372991,0.10671688315781,0.113714010623244,0.938467323181338,0.348004302184111,0.540440443903301,"CFAP97","ENSG00000164323",FALSE,"NS",0.267252157972007,"Interaction_KO:ZIKV"
"153572",32.9268174263364,-0.390293711143518,0.415982827200099,-0.938244767868207,0.348118636674913,0.540566034494525,"IRX2","ENSG00000170561",FALSE,"NS",0.267151245901483,"Interaction_KO:ZIKV"
"148398",2765.72484536363,-0.063033475364645,0.06720423222454,-0.937939074343416,0.348275721110608,0.540612758688878,"SAMD11","ENSG00000187634",FALSE,"NS",0.267113708983593,"Interaction_KO:ZIKV"
"54659",47.7244543569161,0.682892645176953,0.727989589505348,0.938052762047,0.348217296002954,0.540612758688878,"UGT1A3","ENSG00000288702",FALSE,"NS",0.267113708983593,"Interaction_KO:ZIKV"
"440104",213.222391574538,-0.162807053140011,0.173559384246031,-0.938048114466818,0.348219684313015,0.540612758688878,"TMEM198B","ENSG00000293491",FALSE,"NS",0.267113708983593,"Interaction_KO:ZIKV"
"125150",654.46799655252,-0.10555082943448,0.112536450045818,-0.937925706662207,0.348282591288545,0.540612758688878,"ZSWIM7","ENSG00000214941",FALSE,"NS",0.267113708983593,"Interaction_KO:ZIKV"
"58525",1189.92741606215,0.0823840273049562,0.0878743686464199,0.937520560021828,0.348490852972669,0.540884054469686,"WIZ","ENSG00000011451",FALSE,"NS",0.266895821586041,"Interaction_KO:ZIKV"
"10972",5233.32160268948,-0.060954898052585,0.065038680940712,-0.937209936778243,0.34865057940993,0.541079975001249,"TMED10","ENSG00000170348",FALSE,"NS",0.266738538710896,"Interaction_KO:ZIKV"
"5663",2121.39301797481,-0.0721712567698953,0.0770149318581546,-0.937107324886292,0.348703353973792,0.541109892420042,"PSEN1","ENSG00000080815",FALSE,"NS",0.266714526344326,"Interaction_KO:ZIKV"
"2063",2623.66722453376,-0.0976411817246108,0.104213372443145,-0.936935245789882,0.348791867770651,0.541195258089242,"NR2F6","ENSG00000160113",FALSE,"NS",0.266646017312216,"Interaction_KO:ZIKV"
"51535",1466.82039155518,0.0703650133096418,0.0751125148391721,0.9367947999119,0.348864120696056,0.541203400146364,"PPHLN1","ENSG00000134283",FALSE,"NS",0.266639483581871,"Interaction_KO:ZIKV"
"100302254",1865.05974315016,-0.0901024578715879,0.0961795622210589,-0.936815013406867,0.348853721199678,0.541203400146364,"MIR1282","ENSG00000221792",FALSE,"NS",0.266639483581871,"Interaction_KO:ZIKV"
"63892",1496.99964392333,0.0743252244088392,0.079367266603619,0.936472019126461,0.349030212552082,0.541409069864253,"THADA","ENSG00000115970",FALSE,"NS",0.266474473059412,"Interaction_KO:ZIKV"
"84060",477.77428918183,0.120808478979088,0.129052920025702,0.936115811676542,0.349213562898577,0.541641468561077,"RBM48","ENSG00000127993",FALSE,"NS",0.266288093071405,"Interaction_KO:ZIKV"
"283870",251.990273597563,-0.145399147238606,0.155399521946937,-0.935647326432925,0.34945479899199,0.541963596670181,"BRICD5","ENSG00000182685",FALSE,"NS",0.266029883749836,"Interaction_KO:ZIKV"
"4763",1573.68098930855,0.0992436868993139,0.106104258541761,0.935341222522689,0.349612477546934,0.542156087385349,"NF1","ENSG00000196712",FALSE,"NS",0.2658756615592,"Interaction_KO:ZIKV"
"473",1038.60333237746,0.0911638313741961,0.0974802694479387,0.935202907116337,0.349683740625432,0.542214546560111,"RERE","ENSG00000142599",FALSE,"NS",0.265828835324248,"Interaction_KO:ZIKV"
"30833",932.254228729662,-0.0930541381137994,0.0995199633548245,-0.935029867143619,0.349772907529709,0.542300753261821,"NT5C","ENSG00000125458",FALSE,"NS",0.265759792324226,"Interaction_KO:ZIKV"
"28952",484.262139265146,-0.11825490704379,0.12650899843173,-0.934754906842505,0.349914623307507,0.542468409300332,"CCDC22","ENSG00000101997",FALSE,"NS",0.26562554792371,"Interaction_KO:ZIKV"
"79159",509.640853778869,-0.110408805816159,0.118136860786213,-0.934583880775031,0.350002789289382,0.542553023527558,"NOL12","ENSG00000273899",FALSE,"NS",0.265557811949217,"Interaction_KO:ZIKV"
"114805",263.112542641289,-0.147749711724389,0.15817675522631,-0.934079798975509,0.350262731465842,0.542724157375203,"GALNT13","ENSG00000144278",FALSE,"NS",0.265420846964377,"Interaction_KO:ZIKV"
"651746",1181.90537305339,0.101700436710235,0.108881842448432,0.934044046493808,0.350281172761784,0.542724157375203,"ANKRD33B","ENSG00000164236",FALSE,"NS",0.265420846964377,"Interaction_KO:ZIKV"
"203259",568.87852881381,0.102355749824744,0.109583203925535,0.934045968342894,0.350280181447446,0.542724157375203,"FAM219A","ENSG00000164970",FALSE,"NS",0.265420846964377,"Interaction_KO:ZIKV"
"26610",476.186195051456,0.110670630896337,0.118454731025496,0.934286287582016,0.350156235734341,0.542724157375203,"ELP4","ENSG00000109911",FALSE,"NS",0.265420846964377,"Interaction_KO:ZIKV"
"51341",1254.32804635821,-0.0884565701554711,0.0946850921281859,-0.934218557190792,0.350191165167907,0.542724157375203,"ZBTB7A","ENSG00000178951",FALSE,"NS",0.265420846964377,"Interaction_KO:ZIKV"
"8536",523.836413603724,-0.107524873226963,0.115154127438652,-0.933747453249094,0.350434180678726,0.542909154568346,"CAMK1","ENSG00000134072",FALSE,"NS",0.265272835181681,"Interaction_KO:ZIKV"
"1503",3719.18712021992,0.0542746620689741,0.0581318138188383,0.933648178226734,0.350485404610689,0.542935957174575,"CTPS1","ENSG00000171793",FALSE,"NS",0.26525139524727,"Interaction_KO:ZIKV"
"4435",24.1146778260804,0.4674379952183,0.500692138204374,0.933583652610698,0.350518701087882,0.542935957174575,"CITED1","ENSG00000125931",FALSE,"NS",0.26525139524727,"Interaction_KO:ZIKV"
"1513",86.2970458156592,0.242991014209065,0.260393360544119,0.933169008999731,0.350732713142088,0.543168269914192,"CTSK","ENSG00000143387",FALSE,"NS",0.265065608027381,"Interaction_KO:ZIKV"
"64110",637.069396954402,-0.0967439538839486,0.103673181496646,-0.933162776403061,0.350735930634824,0.543168269914192,"MAGEF1","ENSG00000177383",FALSE,"NS",0.265065608027381,"Interaction_KO:ZIKV"
"54657",46.9114609444376,0.679773887144271,0.728602655686769,0.932982994007244,0.350828748891332,0.543259931900938,"UGT1A4","ENSG00000244474",FALSE,"NS",0.264992325144864,"Interaction_KO:ZIKV"
"353091",100.053969339171,0.229175654246255,0.245693014192641,0.932772366358633,0.350937511775718,0.543376264279205,"RAET1G","ENSG00000203722",FALSE,"NS",0.264899336322443,"Interaction_KO:ZIKV"
"9826",1092.03273404964,-0.0906054769960061,0.097156589193219,-0.932571611955372,0.351041196252872,0.543410652583377,"ARHGEF11","ENSG00000132694",FALSE,"NS",0.264871852276551,"Interaction_KO:ZIKV"
"55810",607.716200023502,0.099283747699602,0.106457579451118,0.932613236290896,0.351019696760648,0.543410652583377,"FOXJ2","ENSG00000065970",FALSE,"NS",0.264871852276551,"Interaction_KO:ZIKV"
"90203",284.941180644083,-0.137073052430181,0.146989875793946,-0.93253397004249,0.351060639492394,0.543410652583377,"SNX21","ENSG00000124104",FALSE,"NS",0.264871852276551,"Interaction_KO:ZIKV"
"26811",57.7962972033202,-0.309903561748393,0.332368373647877,-0.932409899134134,0.351124730876183,0.543457785050671,"SNORD55","ENSG00000264294",FALSE,"NS",0.264834185582463,"Interaction_KO:ZIKV"
"51275",680.439875216948,0.0918147108860882,0.0985005723290775,0.932123628473419,0.35127263817481,0.543634623210949,"MAPKAPK5-AS1","ENSG00000234608",FALSE,"NS",0.26469289154473,"Interaction_KO:ZIKV"
"130497",96.4206099476999,0.222787388129433,0.239037541559876,0.932018404622136,0.351327014042956,0.543666690760601,"OSR1","ENSG00000143867",FALSE,"NS",0.264667274432552,"Interaction_KO:ZIKV"
"23366",372.147115009277,0.125143330216478,0.134349462155471,0.931476227807005,0.351607275877763,0.544048269590936,"MATCAP2","ENSG00000164542",FALSE,"NS",0.264362566686011,"Interaction_KO:ZIKV"
"84292",749.912156886574,-0.0968737788890038,0.104042493313834,-0.931098206160758,0.351802766452165,0.544298619793916,"WDR83","ENSG00000123154",FALSE,"NS",0.264162766944448,"Interaction_KO:ZIKV"
"1965",4028.19729680945,-0.0631608034527597,0.0678399224052576,-0.931027059191695,0.351839567177631,0.544303425415385,"EIF2S1","ENSG00000134001",FALSE,"NS",0.264158932568249,"Interaction_KO:ZIKV"
"105373989",37.2104390409655,-0.683036323598042,0.733810760833872,-0.930807178163846,0.351953315911135,0.544378439349846,"LOC105373989",NA,FALSE,"NS",0.264099083793491,"Interaction_KO:ZIKV"
"105369147",22.7124976717057,0.464858729878196,0.49941685631639,0.930803043587498,0.351955455030939,0.544378439349846,"LOC105369147","ENSG00000247081",FALSE,"NS",0.264099083793491,"Interaction_KO:ZIKV"
"6928",556.194602864714,-0.1101474137753,0.118344517752734,-0.93073524542505,0.351990533170756,0.54438057183728,"HNF1B","ENSG00000275410",FALSE,"NS",0.264097382540016,"Interaction_KO:ZIKV"
"100129046",66.4907766458621,0.273028872006469,0.293483394060761,0.930304329075407,0.352213537034161,0.544569054101248,"BCAR3-AS1",NA,FALSE,"NS",0.263947041686692,"Interaction_KO:ZIKV"
"11074",322.418392297382,0.727306324359863,0.781706616850524,0.930408299842927,0.352159722854793,0.544569054101248,"TRIM31","ENSG00000204616",FALSE,"NS",0.263947041686692,"Interaction_KO:ZIKV"
"575",45.1166006828638,0.327109594491689,0.351609044986006,0.930321899155658,0.3522044425793,0.544569054101248,"ADGRB1","ENSG00000181790",FALSE,"NS",0.263947041686692,"Interaction_KO:ZIKV"
"10671",920.527803960428,-0.0926259552554561,0.099580577855199,-0.930160853154962,0.352287807214497,0.544631757846969,"DCTN6","ENSG00000104671",FALSE,"NS",0.263897038252077,"Interaction_KO:ZIKV"
"2147",95.3780763077465,0.326569984307741,0.351115929401214,0.930091622059606,0.352323648173833,0.544635044267952,"F2","ENSG00000180210",FALSE,"NS",0.263894417637007,"Interaction_KO:ZIKV"
"80072",43.9383363445104,-0.373505094541253,0.401813803085673,-0.929547695158734,0.352605319593005,0.545018307597877,"HEXA-AS1","ENSG00000260339",FALSE,"NS",0.263588909181715,"Interaction_KO:ZIKV"
"54576",48.980519007116,0.675181686503276,0.726413761023186,0.929472599131731,0.352644219106544,0.545026283529192,"UGT1A8","ENSG00000242366",FALSE,"NS",0.263582553656471,"Interaction_KO:ZIKV"
"5718",2885.34770489425,0.0628629874932213,0.067651359822562,0.929219865766191,0.352775154167049,0.545176489085862,"PSMD12","ENSG00000197170",FALSE,"NS",0.263462881524892,"Interaction_KO:ZIKV"
"100506516",23.6927933243254,0.500717799036393,0.538996109618517,0.928982213602217,0.352898304075947,0.54531463593293,"LINC01176","ENSG00000281404",FALSE,"NS",0.263352845941258,"Interaction_KO:ZIKV"
"54737",1397.50542541967,0.0728472806773702,0.0784260431227955,0.928865945248692,0.352958563536785,0.545355584445071,"MPHOSPH8","ENSG00000196199",FALSE,"NS",0.263320235327085,"Interaction_KO:ZIKV"
"51003",283.660745025741,-0.143641312749903,0.154653023964508,-0.928797310700289,0.352994138445563,0.54535838871936,"MED31","ENSG00000108590",FALSE,"NS",0.263318002146106,"Interaction_KO:ZIKV"
"653659",179.169547406659,-0.17582592325703,0.189355407716464,-0.928549785704072,0.353122455339621,0.545488115891443,"TMEM183BP","ENSG00000224831",FALSE,"NS",0.263214706595327,"Interaction_KO:ZIKV"
"3704",2095.94387339548,0.0701525902348716,0.0755543432785912,0.928505062590488,0.353145642936282,0.545488115891443,"ITPA","ENSG00000125877",FALSE,"NS",0.263214706595327,"Interaction_KO:ZIKV"
"100126793",82.9342683269251,-0.239308696324615,0.257772094267748,-0.928373170123081,0.353214030842588,0.545541586598256,"GHRLOS","ENSG00000240288",FALSE,"NS",0.263172137574744,"Interaction_KO:ZIKV"
"90355",709.361467183967,0.0942002135770871,0.101475523116062,0.928304784094059,0.353249493157073,0.545544198131869,"MACIR","ENSG00000181751",FALSE,"NS",0.263170058591307,"Interaction_KO:ZIKV"
"25906",505.061216932593,-0.107653671269901,0.115979320865359,-0.928214361548781,0.353296386201641,0.545564460634864,"ANAPC15","ENSG00000110200",FALSE,"NS",0.26315392840451,"Interaction_KO:ZIKV"
"11316",2200.25432549003,0.0792543212444458,0.0853922160686592,0.928121143743614,0.353344732985646,0.545586963931382,"COPE","ENSG00000105669",FALSE,"NS",0.263136015111663,"Interaction_KO:ZIKV"
"374383",123.232841093271,-0.209482706427219,0.225737083953569,-0.927994207944614,0.353410574105265,0.545636472722589,"NCR3LG1","ENSG00000188211",FALSE,"NS",0.263096607243175,"Interaction_KO:ZIKV"
"100132057",58.5538519565282,0.292143871877278,0.314855028060871,0.927867894238609,0.353476100246928,0.545685485797866,"PDE4DIPP6","ENSG00000291232",FALSE,"NS",0.263057597475283,"Interaction_KO:ZIKV"
"2639",561.565776159899,0.117578500801174,0.126730525312958,0.927783582612137,0.353519841782445,0.545700862317594,"GCDH","ENSG00000105607",FALSE,"NS",0.263045359943303,"Interaction_KO:ZIKV"
"26017",1578.70425778603,-0.0912512434108915,0.0984096330266407,-0.927259259123431,0.353791941740428,0.546068701211052,"FAM32A","ENSG00000105058",FALSE,"NS",0.262752715024376,"Interaction_KO:ZIKV"
"112268140",165.040090209237,-0.177219963809752,0.191189832669269,-0.926931946827514,0.353961868967054,0.5462787839203,"LOC112268140",NA,FALSE,"NS",0.262585666051889,"Interaction_KO:ZIKV"
"100526783",1193.08958041476,0.0800724083895805,0.0864036705758186,0.926724615470098,0.354069533647834,0.546392744224981,"ARPIN-AP3S2","ENSG00000250021",FALSE,"NS",0.262495076464107,"Interaction_KO:ZIKV"
"51002",1045.13183066371,-0.0916246883353706,0.0988997148245918,-0.92644036939718,0.354217172839952,0.546443309890226,"TPRKB","ENSG00000144034",FALSE,"NS",0.262454886740638,"Interaction_KO:ZIKV"
"6734",2039.60185777288,0.0713473444111099,0.0770305232033943,0.926221729310103,0.354330762329505,0.546443309890226,"SRPRA","ENSG00000182934",FALSE,"NS",0.262454886740638,"Interaction_KO:ZIKV"
"51279",885.882418401626,0.0933044263430699,0.100738885979466,0.926200696343703,0.354341690742313,0.546443309890226,"C1RL","ENSG00000139178",FALSE,"NS",0.262454886740638,"Interaction_KO:ZIKV"
"144577",401.850405028115,0.113939294608385,0.123025915055299,0.926140598565518,0.354372917816641,0.546443309890226,"KICS2","ENSG00000174206",FALSE,"NS",0.262454886740638,"Interaction_KO:ZIKV"
"440275",870.319086756618,-0.0898675757266796,0.097024370670847,-0.926237141300853,0.354322754626208,0.546443309890226,"EIF2AK4","ENSG00000128829",FALSE,"NS",0.262454886740638,"Interaction_KO:ZIKV"
"107984798",21.0125852222772,-1.05286357364505,1.13649616891449,-0.926411898643427,0.354231962870361,0.546443309890226,"LOC107984798",NA,FALSE,"NS",0.262454886740638,"Interaction_KO:ZIKV"
"9710",847.781577356087,0.102320907739833,0.110463797418536,0.92628453965012,0.354298128289268,0.546443309890226,"GARRE1","ENSG00000166398",FALSE,"NS",0.262454886740638,"Interaction_KO:ZIKV"
"5256",573.763173461648,-0.109787650738487,0.118531716312531,-0.926230161461688,0.354326381170224,0.546443309890226,"PHKA2","ENSG00000044446",FALSE,"NS",0.262454886740638,"Interaction_KO:ZIKV"
"10190",557.899103510715,0.108581513976812,0.117252947705837,0.926045068386847,0.354422559302063,0.546467693324952,"TXNDC9","ENSG00000115514",FALSE,"NS",0.262435508051757,"Interaction_KO:ZIKV"
"8869",1623.44604939503,-0.07765093292603,0.0838792791999446,-0.925746306676432,0.354577836754931,0.546550608295721,"ST3GAL5","ENSG00000115525",FALSE,"NS",0.262369618003461,"Interaction_KO:ZIKV"
"92999",410.740719400675,-0.111541875895519,0.120481418372666,-0.925801483764942,0.354549155958105,0.546550608295721,"ZBTB47","ENSG00000114853",FALSE,"NS",0.262369618003461,"Interaction_KO:ZIKV"
"85449",37.8739295946637,-0.350213023041844,0.378299683668169,-0.925755527062611,0.35457304393865,0.546550608295721,"KIAA1755","ENSG00000149633",FALSE,"NS",0.262369618003461,"Interaction_KO:ZIKV"
"50944",31.3753220933331,0.394653104727852,0.42642737875173,0.925487256196142,0.354712509588385,0.546706028040337,"SHANK1","ENSG00000161681",FALSE,"NS",0.262246137503683,"Interaction_KO:ZIKV"
"4237",28.9608355887265,-0.511192649496937,0.552843554650295,-0.92466059375567,0.355142483354615,0.54715991188464,"MFAP2","ENSG00000117122",FALSE,"NS",0.261885729060337,"Interaction_KO:ZIKV"
"100130742",33.9498339733476,0.384633470201759,0.415944768137756,0.924722462368785,0.355110292112567,0.54715991188464,"LRRC69","ENSG00000214954",FALSE,"NS",0.261885729060337,"Interaction_KO:ZIKV"
"89958",1392.71968808673,-0.0780176244302909,0.084370817758788,-0.924699161424978,0.355122415755057,0.54715991188464,"SAPCD2","ENSG00000186193",FALSE,"NS",0.261885729060337,"Interaction_KO:ZIKV"
"79585",201.891685858159,0.154074178184125,0.166622507199379,0.924690072030674,0.35512714510071,0.54715991188464,"CORO7","ENSG00000262246",FALSE,"NS",0.261885729060337,"Interaction_KO:ZIKV"
"91050",151.574800430619,0.180061698185108,0.194760157785707,0.924530459578025,0.355210200286963,0.547212051824871,"CCDC149","ENSG00000181982",FALSE,"NS",0.261844346259796,"Interaction_KO:ZIKV"
"819",1004.50562650864,0.0844130004146068,0.0913471239322361,0.924090401326995,0.355439250412203,0.547512696782562,"CAMLG","ENSG00000164615",FALSE,"NS",0.261605805111282,"Interaction_KO:ZIKV"
"2273",382.51724533802,-0.131896150570844,0.142788886231382,-0.923714401393345,0.355635032019557,0.547762043024783,"FHL1","ENSG00000022267",FALSE,"NS",0.261408065320497,"Interaction_KO:ZIKV"
"5311",954.355513445434,-0.100975662881419,0.109382685709709,-0.92314119210237,0.35593363059139,0.54816968906219,"PKD2","ENSG00000118762",FALSE,"NS",0.261084982362687,"Interaction_KO:ZIKV"
"101929718",277.43950759832,-0.134774472147826,0.146019520306706,-0.922989418570475,0.35601271955625,0.548189505583166,"LOC101929718","ENSG00000258471",FALSE,"NS",0.261069282753009,"Interaction_KO:ZIKV"
"646074",112.776498370675,0.210627805046507,0.228202537015414,0.922986255110214,0.356014368148631,0.548189505583166,"POM121L10P",NA,FALSE,"NS",0.261069282753009,"Interaction_KO:ZIKV"
"80018",1284.3207506087,0.0917928365012752,0.0994657364648457,0.922858863400842,0.356080760528409,0.548239478228738,"NAA25","ENSG00000111300",FALSE,"NS",0.261029694517832,"Interaction_KO:ZIKV"
"164656",40.3735120467269,-0.377195690238989,0.408761212290022,-0.92277759948359,0.356123116694081,0.548252437537042,"TMPRSS6","ENSG00000187045",FALSE,"NS",0.261019428767569,"Interaction_KO:ZIKV"
"6335",165.683659548247,0.344987436873431,0.373954959553057,0.922537402059735,0.356248330334244,0.54839294151128,"SCN9A","ENSG00000169432",FALSE,"NS",0.26090814374837,"Interaction_KO:ZIKV"
"286133",94.4646931152536,0.316723778319806,0.343361685144884,0.92242027000235,0.356309400718527,0.548428302305142,"SCARA5","ENSG00000168079",FALSE,"NS",0.260880141012752,"Interaction_KO:ZIKV"
"1936",11375.9258899363,-0.0582138388354112,0.063113797323785,-0.92236311716064,0.356339201497757,0.548428302305142,"EEF1D","ENSG00000104529",FALSE,"NS",0.260880141012752,"Interaction_KO:ZIKV"
"101928274",84.4999256441074,-0.233467875991458,0.253250160650992,-0.921886388507385,0.356587839761458,0.548758689483337,"LOC101928274",NA,FALSE,"NS",0.260618589729713,"Interaction_KO:ZIKV"
"25981",99.8781793619419,0.217037873932002,0.235446113643707,0.921815487090343,0.356624827796806,0.548763332847172,"DNAH1","ENSG00000114841",FALSE,"NS",0.260614914929117,"Interaction_KO:ZIKV"
"55039",383.446965718342,-0.120048617060628,0.130242505695737,-0.921731476366687,0.356668657858622,0.548778502623886,"TYW2","ENSG00000183665",FALSE,"NS",0.260602909645845,"Interaction_KO:ZIKV"
"4507",230.449866713341,0.148431158985313,0.161062154826462,0.92157688530395,0.35674931995329,0.548850334716709,"MTAP","ENSG00000099810",FALSE,"NS",0.260546066602878,"Interaction_KO:ZIKV"
"1748",89.9112655961479,0.233103677970614,0.252967807936756,0.921475660764283,0.356802142838331,0.548879327246015,"DLX4","ENSG00000108813",FALSE,"NS",0.260523125990205,"Interaction_KO:ZIKV"
"8515",98.6791184849863,-0.229256753325999,0.248876062391581,-0.921168356341506,0.356962536372901,0.548880744439853,"ITGA10","ENSG00000143127",FALSE,"NS",0.260522004653259,"Interaction_KO:ZIKV"
"6902",2399.33302395567,0.0773096797909338,0.0839253334208423,0.921172149573308,0.356960556268237,0.548880744439853,"TBCA","ENSG00000171530",FALSE,"NS",0.260522004653259,"Interaction_KO:ZIKV"
"643596",26.3924469374614,0.421853147251853,0.457964370845711,0.921148399542146,0.356972954134276,0.548880744439853,"RNF224","ENSG00000233198",FALSE,"NS",0.260522004653259,"Interaction_KO:ZIKV"
"64146",795.536952745856,-0.109324799181555,0.118669272515037,-0.921256167368026,0.356916699919003,0.548880744439853,"PDF","ENSG00000258429",FALSE,"NS",0.260522004653259,"Interaction_KO:ZIKV"
"90317",55.7574642475014,0.317183626419148,0.344321588394872,0.921184256548557,0.35695423635323,0.548880744439853,"ZNF616","ENSG00000204611",FALSE,"NS",0.260522004653259,"Interaction_KO:ZIKV"
"5431",2517.90709921263,-0.0680222852641313,0.0738764753298517,-0.920757046954636,0.35717728500579,0.549142653657898,"POLR2B","ENSG00000047315",FALSE,"NS",0.260314821945657,"Interaction_KO:ZIKV"
"29948",830.684547939249,0.094566751785388,0.102746411383292,0.920389826877845,0.357369082913317,0.549385246039372,"OSGIN1","ENSG00000140961",FALSE,"NS",0.260123007910952,"Interaction_KO:ZIKV"
