"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0098771","inorganic ion homeostasis",274,-0.486655714398856,-1.45425017828588,0.00170226850063943,0.0689639389806763,0.0636536146163758,2095,"tags=22%, list=12%, signal=20%","7779/493/11322/3162/90550/391059/9914/26504/65266/54997/4489/783/958/5167/6558/8326/489/80024/164656/11261/113235/797/540/5028/64072/6781/6505/1356/481/28952/794/3757/368/6556/6261/160335/51458/2264/2752/1907/3934/7018/2039/288/771/7137/80763/53826/30061/6546/57402/3263/134/66002/491/286133/10008/2147/183/1908",0.45505986738723
"GO:0035023","regulation of Rho protein signal transduction",75,-0.540833929027112,-1.4541959996471,0.0408048130189311,0.393433983455366,0.363138990173845,1245,"tags=20%, list=7%, signal=19%","2059/5364/348/257106/23189/23263/50848/7984/139818/9289/171024/408/81704/10395/79574",0.321775918075361
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors",63,-0.546922552355253,-1.4520331781995,0.0410628019323672,0.394347232397119,0.363981917608767,66,"tags=6%, list=0%, signal=6%","2243/653/2266/2244",0.245041785430996
"GO:0009308","amine metabolic process",58,-0.562760152659469,-1.45155674016405,0.0309405940594059,0.343435036970263,0.316990035838749,2385,"tags=36%, list=14%, signal=31%","222962/112483/2643/196743/493/4129/445329/6818/8639/6611/6505/438/217/6622/18/6303/6817/285671/4128/3176/1644",0.287857117255149
"GO:0007599","hemostasis",165,-0.501688005824244,-1.45146584521897,0.0104954752704437,0.1933273125051,0.178440826131863,1676,"tags=22%, list=10%, signal=20%","3717/958/284/7980/11117/5028/5638/5627/348/2151/5580/6484/79056/928/114897/2335/50848/350/9289/79987/634/5321/6850/2267/2165/10451/3172/7448/2153/2147/57834/5265/7103/2243/2266/2244/2155",0.380730400722792
"GO:0001657","ureteric bud development",56,0.447861780529222,1.44942516732381,0.020254428096146,0.276298796639275,0.255023384397645,1102,"tags=34%, list=6%, signal=32%","9953/9955/26585/55083/6299/9353/2297/7481/3237/4435/2625/6943/9244/25789/4092/30812/51804/652/7040",0.352487857583619
"GO:0051048","negative regulation of secretion",103,-0.520203001558122,-1.448585461696,0.0203557529045855,0.276298796639275,0.255023384397645,2095,"tags=23%, list=12%, signal=21%","7779/203228/3592/26056/80223/3745/5028/348/1950/25953/3625/22925/3767/6622/18/3134/634/338557/80763/5137/134/2065/8673/4889",0.352487857583619
"GO:0016485","protein processing",166,-0.496387843969051,-1.44706699740962,0.012675371694885,0.209867917044381,0.193707779882291,1767,"tags=18%, list=10%, signal=16%","1803/56605/255738/5046/120892/164656/2934/2678/1636/64115/10159/842/5045/6281/1520/3426/26022/350/8492/745/5251/5125/2153/2147/4102/5646/2243/2266/2244/2155",0.380730400722792
"GO:0046394","carboxylic acid biosynthetic process",245,-0.489174687610131,-1.44402519861354,0.0033587095195309,0.104977537961508,0.0968941136997722,2112,"tags=25%, list=12%, signal=23%","445/3990/3028/493/32/728441/79993/55902/4942/51/7494/130013/91227/84696/9926/2695/9572/50640/23205/11001/11343/4258/401494/8942/215/6785/5825/2946/2678/10170/1559/58526/80270/51085/2948/4259/18/5742/1491/2264/2752/1907/33/112817/157506/55825/634/8644/1109/5743/10993/5321/83401/113220/9971/79152/8309/5166/57834/240/1066/1373",0.431707695803346
"GO:0045619","regulation of lymphocyte differentiation",134,0.383520784466619,1.44379812819423,0.00652769996151437,0.149235784683451,0.137744410566144,2472,"tags=25%, list=14%, signal=22%","3575/9760/558/282618/864/8744/11221/4192/677/3624/3902/2625/6659/25/4092/652/7040/10892/939/56833/6776/6597/2621/3956/2309/2175/7048/259307/55795/7292/84807/6522/639/54542",0.407017918923954
