"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV"
"27063",1158.34931569524,1.2874591673274,0.0879868462449871,1.50325223075696e-49,6.5605955917006e-48,"ANKRD1","ENSG00000148677",TRUE,"Up",47.1830567322025,674.201446287361,1642.49718510311
"5099",106.192404305178,4.30087627924336,0.293498061692017,3.56985135163777e-49,1.54646663971934e-47,"PCDH7","ENSG00000169851",TRUE,"Up",46.8106594441329,10.0488642823962,202.33594432796
"83872",109.082015047262,3.73325186377311,0.259331368986844,6.79820506371095e-48,2.84006723659259e-46,"HMCN1","ENSG00000143341",TRUE,"Up",45.5466713782151,15.1986222481833,202.965407846341
"8514",802.919281574605,1.1031698105672,0.0768378906663973,1.71326394313103e-47,7.09009087806788e-46,"KCNAB2","ENSG00000069424",TRUE,"Up",45.149348198161,506.355944901751,1099.48261824746
"64409",99.7769752510933,4.40074164798711,0.308754866194387,1.45749045837151e-46,5.8794362802381e-45,"GALNT17","ENSG00000185274",TRUE,"Up",44.2306643120392,8.67066853150505,190.883281970682
"115004",295.11466436248,1.81414024604094,0.128175544003341,1.50331802890724e-46,6.05042505547382e-45,"CGAS","ENSG00000164430",TRUE,"Up",44.2182141141471,130.313019491071,459.916309233888
"58499",390.469892043462,1.44491669116577,0.101900228145962,1.68458338195444e-46,6.7490780231924e-45,"ZNF462","ENSG00000148143",TRUE,"Up",44.1707555511376,208.039384210938,572.900399875987
"8614",2779.34933535062,2.0591581383581,0.146490147147686,5.15947951075126e-46,2.03463958823079e-44,"STC2","ENSG00000113739",TRUE,"Up",43.6915125096353,1066.58756520714,4492.11110549411
"120114",167.640411059172,2.39715891339692,0.171219522771925,2.62740548990491e-45,1.02010613148891e-43,"FAT3","ENSG00000165323",TRUE,"Up",42.9913546420399,51.7881528011054,283.492669317239
"94234",307.715440015215,1.62038129054398,0.116608970105759,1.02285609129668e-44,3.93654112335362e-43,"FOXQ1","ENSG00000164379",TRUE,"Up",42.4048852073104,148.581966210809,466.848913819621
"7070",259.729890589919,2.05754873123069,0.150060550975811,4.25666121933339e-44,1.61349477425939e-42,"THY1","ENSG00000154096",TRUE,"Up",41.7922324368383,100.652304879807,418.807476300031
"27303",118.956535673796,2.98295105363618,0.217617401046831,6.49396803702988e-44,2.43530724595483e-42,"RBMS3","ENSG00000144642",TRUE,"Up",41.6134462390468,27.0209496116607,210.892121735931
"4325",137.39485641352,2.45896333190393,0.180654227315781,4.44250331665823e-43,1.65539721045307e-41,"MMP16","ENSG00000156103",TRUE,"Up",40.7810977809759,40.9629315912098,233.826781235831
