"GeneID","SYMBOL","ENSEMBL","ENTREZID","ZIKV_1","ZIKV_2","ZIKV_3","Control_1","Control_2","Control_3"
"ENSG00000252797","RN7SKP272","ENSG00000252797","106479217",0,0,0,1,0,2
"ENSG00000252800","LOC124900352","ENSG00000252800","124900352",0,0,1,1,0,0
"ENSG00000252806","RNA5SP420","ENSG00000252806","100873671",0,1,2,0,0,0
"ENSG00000252812","RN7SKP2","ENSG00000252812","100873846",1,1,0,0,0,0
"ENSG00000252821","RNU6-388P","ENSG00000252821","106479737",7,3,2,0,2,0
"ENSG00000252826","RNVU1-23","ENSG00000252826","106481620",2,1,0,0,0,0
"ENSG00000252827","RN7SKP11","ENSG00000252827","106479099",4,1,2,0,0,0
"ENSG00000252832","RNU6-1212P","ENSG00000252832","106481943",2,0,0,0,0,0
"ENSG00000252835","SCARNA21","ENSG00000252835","677763",6,22,14,0,1,3
"ENSG00000252847","RNU2-46P","ENSG00000252847","106480218",5,1,3,1,0,0
"ENSG00000252859","RNU6-375P","ENSG00000252859","106480575",0,1,0,0,0,0
"ENSG00000252860","RNU6-570P","ENSG00000252860","106481361",1,3,2,0,0,1
"ENSG00000252863","RNU6-1183P","ENSG00000252863","106481941",0,1,0,0,0,0
"ENSG00000252864","RNA5SP278","ENSG00000252864","100873531",6,0,3,0,0,0
"ENSG00000252866","RNA5SP243","ENSG00000252866","106479001",0,1,2,0,0,0
"ENSG00000252867","RNU6-909P","ENSG00000252867","106481466",0,0,1,0,0,0
"ENSG00000252877","RNA5SP312","ENSG00000252877","106480439",3,0,1,2,1,1
"ENSG00000252879","RN7SKP98","ENSG00000252879","106480863",2,0,0,0,1,0
"ENSG00000252881","RNU6-334P","ENSG00000252881","106479714",0,0,1,0,0,0
"ENSG00000252882","RNU6-1137P","ENSG00000252882","106480067",1,0,2,0,0,0
"ENSG00000252886","RN7SKP197","ENSG00000252886","106480894",2,0,0,0,0,0
"ENSG00000252887","RNU6-430P","ENSG00000252887","106479756",0,2,3,0,0,0
"ENSG00000252892","RNU6-548P","ENSG00000252892","106481354",10,7,4,0,0,1
"ENSG00000252902","RNA5SP342","ENSG00000252902","106479008",0,0,1,0,0,0
"ENSG00000252904","LOC124900212","ENSG00000252904","124900212",2,1,2,0,0,0
"ENSG00000252905","RNA5SP330","ENSG00000252905","100873596",0,1,0,0,0,0
"ENSG00000252906","SCARNA3","ENSG00000252906","677679",5,1,0,0,0,1
"ENSG00000252908","RNU6-1003P","ENSG00000252908","106481778",4,2,6,1,1,0
"ENSG00000252914","RNU6-789P","ENSG00000252914","106479915",0,1,0,0,0,0
"ENSG00000252916","RNU6-762P","ENSG00000252916","106479903",11,14,14,2,0,3
"ENSG00000252928","RNU6-64P","ENSG00000252928","100873769",1,0,0,0,0,0
"ENSG00000252929","RNU6-218P","ENSG00000252929","106479663",1,5,4,2,0,0
"ENSG00000252933","RNU6-1223P","ENSG00000252933","106481566",0,1,3,2,2,1
"ENSG00000252936","RNA5SP423","ENSG00000252936","100873674",0,1,0,0,0,0
"ENSG00000252941","RNA5SP340","ENSG00000252941","100873603",1,0,0,1,0,0
"ENSG00000252942","RNA5SP290","ENSG00000252942","100873543",1,0,1,0,0,0
"ENSG00000252943","RNU6-264P","ENSG00000252943","106481262",1,0,0,0,0,0
"ENSG00000252944","RNU6-897P","ENSG00000252944","106479963",0,0,0,1,0,0
"ENSG00000252947","SCARNA1","ENSG00000252947","677774",2,1,0,1,1,0
"ENSG00000252950","RNA5SP490","ENSG00000252950","100873732",0,0,1,7,1,0
"ENSG00000252951","RNA5SP165","ENSG00000252951","100873430",3,1,0,0,1,0
"ENSG00000252962","RNU6-993P","ENSG00000252962","106480005",2,0,0,0,0,0
"ENSG00000252970","RNA5SP159","ENSG00000252970","100873425",2,0,2,0,0,0
"ENSG00000252971","RNU6-1057P","ENSG00000252971","106480030",1,0,2,0,1,0
"ENSG00000252984","RNU6-844P","ENSG00000252984","106479939",1,0,1,0,0,3
"ENSG00000252985","LOC124902337","ENSG00000252985","124902337",1,0,0,0,1,0
"ENSG00000252992","LOC124900313","ENSG00000252992","124900313",0,0,0,0,1,0
"ENSG00000252994","RNU6-1231P","ENSG00000252994","106480104",0,0,1,0,0,0
"ENSG00000252995","RNU6-667P","ENSG00000252995","106479862",2,0,0,0,1,1
"ENSG00000252996","RNU6-1315P","ENSG00000252996","106481950",0,0,1,0,0,0
"ENSG00000253003","RNU6-1261P","ENSG00000253003","106480116",1,0,0,0,0,0
"ENSG00000253008","MIR2355","ENSG00000253008","100423036",1,1,2,3,0,0
"ENSG00000253015","RN7SKP64","ENSG00000253015","106480852",8,0,1,1,0,0
"ENSG00000253021","RNU6-902P","ENSG00000253021","106480619",0,2,2,0,0,0
"ENSG00000253022","RNU6-731P","ENSG00000253022","106481411",2,1,5,0,0,0
"ENSG00000253024","RNU6-1238P","ENSG00000253024","106480107",3,3,5,2,2,1
"ENSG00000253030","MIR2116","ENSG00000253030","100313886",9,5,5,2,15,1
"ENSG00000253032","RNU6-299P","ENSG00000253032","106480389",1,2,0,0,0,0
"ENSG00000253039","RNA5SP47","ENSG00000253039","100873286",1,1,0,0,0,0
"ENSG00000253042","LOC124900426","ENSG00000253042","124900426",1,0,0,0,1,0
"ENSG00000253043","RNU7-181P","ENSG00000253043","106479093",6,5,5,0,0,0
"ENSG00000253048","RNU4-60P","ENSG00000253048","106479585",0,1,0,0,0,0
"ENSG00000253054","RNU7-77P","ENSG00000253054","100151674",2,5,5,2,1,0
"ENSG00000253056","RNU7-128P","ENSG00000253056","106480819",1,0,0,0,0,1
"ENSG00000253058","RNA5SP437","ENSG00000253058","100873686",13,25,12,0,0,2
"ENSG00000253059","LOC124900348","ENSG00000253059","124900348",2,1,0,1,0,0
"ENSG00000253060","LOC124900454","ENSG00000253060","124900454",1,0,0,0,0,0
"ENSG00000253064","RNU6-711P","ENSG00000253064","106479881",1,3,5,0,0,0
"ENSG00000253092","LOC124900564","ENSG00000253092","124900564",9,15,7,2,4,2
"ENSG00000253093","RNA5SP179","ENSG00000253093","100873441",0,1,1,1,0,0
"ENSG00000253109","RPL12P22","ENSG00000253109","100270922",1,0,0,0,0,0
"ENSG00000253119","HNRNPA3P7","ENSG00000253119","100421357",1,1,0,3,1,0
"ENSG00000253123","LNCMB2","ENSG00000253123","100507403",1,0,0,0,0,1
"ENSG00000253130","LOC105379224","ENSG00000253130","105379224",10,12,6,17,18,11
"ENSG00000253138","LINC00967","ENSG00000253138","100505659",1,1,0,0,0,0
"ENSG00000253140","LINC02947","ENSG00000253140","105375822",0,1,0,0,0,0
"ENSG00000253147","LINC03023","ENSG00000253147","102467222",0,1,0,0,0,0
"ENSG00000253148","RGS21","ENSG00000253148","431704",1,0,0,0,0,0
"ENSG00000253155","RPL26P18","ENSG00000253155","100270968",1,0,0,0,0,0
"ENSG00000253159","PCDHGA12","ENSG00000253159","26025",3,2,2,0,0,1
"ENSG00000253160","LOC100420403","ENSG00000253160","100420403",4,2,1,0,0,0
"ENSG00000253161","LINC01605","ENSG00000253161","100507420",0,3,0,1,0,0
"ENSG00000253167","WASHC5-AS1","ENSG00000253167","106479020",8,2,8,2,2,1
"ENSG00000253175","LOC100286997","ENSG00000253175","100286997",3,8,0,1,1,0
"ENSG00000253176","LOC100130612","ENSG00000253176","100130612",3,11,4,1,0,0
"ENSG00000253183","ST13P17","ENSG00000253183","442730",26,81,36,0,2,0
"ENSG00000253187","HOXA10-AS","ENSG00000253187","100874323",7,3,8,8,13,6
"ENSG00000253196","SLURP2-AS1","ENSG00000253196","124902033",1,3,2,0,0,0
"ENSG00000253199","LINC02153","ENSG00000253199","286114",1,1,0,0,0,0
"ENSG00000253208","PSME2P5","ENSG00000253208","338097",1,0,4,2,1,0
"ENSG00000253210","DENND3-AS1","ENSG00000253210","101927963",417,729,386,142,129,175
"ENSG00000253223","LOC100288001","ENSG00000253223","100288001",8,4,4,0,1,0
"ENSG00000253229","HIGD1AP6","ENSG00000253229","100874436",3,0,4,0,0,0
"ENSG00000253230","MIR124-1HG","ENSG00000253230","157627",4,3,4,2,0,0
"ENSG00000253247","IGHV3-76","ENSG00000253247","28406",2,0,1,0,0,0
"ENSG00000253250","C8orf88","ENSG00000253250","100127983",17,24,19,28,18,21
"ENSG00000253251","SHLD3","ENSG00000253251","112441434",264,532,222,67,40,59
"ENSG00000253270","CSGALNACT1-AS1","ENSG00000253270","124901899",62,75,42,9,5,9
"ENSG00000253276","CCDC71L","ENSG00000253276","168455",881,1266,630,834,825,583
"ENSG00000253279","LINC02209","ENSG00000253279","286135",0,1,1,0,0,0
"ENSG00000253283","LOC100422614","ENSG00000253283","100422614",0,1,0,0,0,0
"ENSG00000253292","MIOXP1","ENSG00000253292","100419614",5,1,4,0,0,0
"ENSG00000253293","HOXA10","ENSG00000253293","3206",85,159,69,88,130,94
"ENSG00000253295","LOC101928093","ENSG00000253295","101928093",29,27,25,0,1,1
"ENSG00000253298","LINC01845","ENSG00000253298","285627",0,2,2,1,1,1
"ENSG00000253301","LINC01606","ENSG00000253301","100507651",2,0,0,0,0,0
"ENSG00000253302","STAU2-AS1","ENSG00000253302","100128126",2,1,0,4,1,1
"ENSG00000253304","TMEM200B","ENSG00000253304","399474",153,114,119,24,34,20
"ENSG00000253305","PCDHGB6","ENSG00000253305","56100",23,36,16,9,9,13
"ENSG00000253309","SERPINE3","ENSG00000253309","647174",71,48,50,13,6,5
"ENSG00000253310","IGHVIII-76-1","ENSG00000253310","28339",0,1,3,0,0,0
"ENSG00000253311","LINC01847","ENSG00000253311","101927766",4,1,2,2,4,0
"ENSG00000253313","C1orf210","ENSG00000253313","149466",2,16,12,1,2,1
"ENSG00000253315","LINC01932","ENSG00000253315","105377682",40,12,22,0,1,0
"ENSG00000253327","RAD21-AS1","ENSG00000253327","644660",28,40,21,2,1,4
"ENSG00000253328","SUMO2P19","ENSG00000253328","100422265",20,9,18,1,1,7
"ENSG00000253336","LOC392266","ENSG00000253336","392266",9,5,5,1,0,0
"ENSG00000253351","LINC01298","ENSG00000253351","619344",6,0,1,0,0,0
"ENSG00000253352","TUG1","ENSG00000253352","55000",4489,4323,3969,2876,2667,2633
"ENSG00000253354","LOC105379388","ENSG00000253354","105379388",0,1,0,0,0,0
"ENSG00000253368","TRNP1","ENSG00000253368","388610",1676,2277,1296,2257,4224,2877
"ENSG00000253393","RANP9","ENSG00000253393","100874193",0,0,0,2,0,0
"ENSG00000253404","CTNNA1-AS1","ENSG00000253404","105379194",20,20,14,6,2,10
"ENSG00000253405","EVX1-AS","ENSG00000253405","101410536",40,51,39,2,0,0
"ENSG00000253408","IKBKB-DT","ENSG00000253408","101929897",34,30,27,2,1,0
"ENSG00000253409","TRBV7-4","ENSG00000253409","28594",0,0,1,0,0,0
"ENSG00000253431","SRPK2P1","ENSG00000253431","100419416",0,0,0,1,0,0
"ENSG00000253433","LOC101927845","ENSG00000253433","101927845",3,2,0,1,0,1
"ENSG00000253434","LINC02237","ENSG00000253434","105375706",0,1,2,0,1,0
"ENSG00000253437","RNU6-988P","ENSG00000253437","106480003",2,0,0,1,0,0
"ENSG00000253438","PCAT1","ENSG00000253438","100750225",19,26,9,5,4,3
"ENSG00000253447","LOC102724551","ENSG00000253447","102724551",1,0,1,0,0,0
"ENSG00000253452","LOC124902062","ENSG00000253452","124902062",3,5,4,0,0,0
"ENSG00000253457","SMIM18","ENSG00000253457","100507341",1,2,3,3,1,0
"ENSG00000253463","HMGB1P19","ENSG00000253463","100419979",1,2,0,0,0,1
"ENSG00000253472","LOC100420127","ENSG00000253472","100420127",1,3,0,0,0,0
"ENSG00000253474","LOC105375826","ENSG00000253474","105375826",0,0,1,0,0,0
"ENSG00000253485","PCDHGA5","ENSG00000253485","56110",2,9,6,10,24,6
"ENSG00000253488","SINHCAFP3","ENSG00000253488","646721",1,4,2,2,1,3
"ENSG00000253490","LINC02099","ENSG00000253490","101929450",17,7,5,0,0,0
"ENSG00000253492","CDH12P3","ENSG00000253492","100093624",1,1,1,0,0,0
"ENSG00000253499","LOC100420746","ENSG00000253499","100420746",1,0,1,0,0,0
"ENSG00000253502","ATP6V1G1P2","ENSG00000253502","100128541",69,77,54,0,1,0
"ENSG00000253504","MTCYBP19","ENSG00000253504","107075127",0,0,0,0,1,0
"ENSG00000253505","LINC02949","ENSG00000253505","124901880",1,0,2,2,0,0
"ENSG00000253506","NACA2","ENSG00000253506","342538",0,2,1,2,4,0
"ENSG00000253513","SQLE-DT","ENSG00000253513","105375744",6,10,7,0,1,0
"ENSG00000253515","LOC124906002","ENSG00000253515","124906002",28,89,40,0,0,5
"ENSG00000253519","LOC124901121","ENSG00000253519","124901121",7,13,7,3,0,0
"ENSG00000253521","HPYR1","ENSG00000253521","93668",3,1,2,0,0,0
"ENSG00000253522","MIR3142HG","ENSG00000253522","107075116",19,37,25,0,1,0
"ENSG00000253537","PCDHGA7","ENSG00000253537","56108",22,27,23,59,57,62
"ENSG00000253545","IGHV3-52","ENSG00000253545","28421",0,2,0,0,0,0
"ENSG00000253548","PYDC2","ENSG00000253548","152138",0,1,0,0,0,0
"ENSG00000253550","LOC101928016","ENSG00000253550","101928016",4,3,3,0,0,0
"ENSG00000253554","LINC01414","ENSG00000253554","102724623",0,0,0,1,1,0
"ENSG00000253556","MTCO1P4","ENSG00000253556","106480684",25,9,17,0,1,0
"ENSG00000253557","LOC100128993","ENSG00000253557","100128993",9,14,11,0,0,0
"ENSG00000253558","LOC100422441","ENSG00000253558","100422441",10,1,2,6,1,0
"ENSG00000253559","OSGEPL1-AS1","ENSG00000253559","101409258",43,68,36,8,10,3
"ENSG00000253563","NKX2-1-AS1","ENSG00000253563","100506237",0,1,0,0,0,0
"ENSG00000253574","LOC105375781","ENSG00000253574","105375781",0,0,2,0,0,1
"ENSG00000253579","SUMO2P16","ENSG00000253579","106480679",1,0,3,1,0,0
"ENSG00000253591","KCNIP1-AS1","ENSG00000253591","105377716",6,1,6,0,0,0
"ENSG00000253595","LINC01300","ENSG00000253595","731779",3,3,0,2,0,0
"ENSG00000253598","SLC10A5","ENSG00000253598","347051",29,18,19,3,4,7
"ENSG00000253607","LOC124902013","ENSG00000253607","124902013",3,1,1,1,1,0
"ENSG00000253621","RPSAP74","ENSG00000253621","107075113",4,1,1,1,0,0
"ENSG00000253626","EIF5AL1","ENSG00000253626","143244",17,34,15,49,57,60
"ENSG00000253637","IGLVV-58","ENSG00000253637","28758",0,0,1,0,0,0
"ENSG00000253641","LINC03022","ENSG00000253641","101929191",3,7,4,0,3,1
"ENSG00000253649","PRSS51","ENSG00000253649","346702",3,1,7,0,1,0
"ENSG00000253657","LOC101060000","ENSG00000253657","101060000",1,0,0,0,0,0
"ENSG00000253658","LINC01592","ENSG00000253658","100505718",1,1,1,0,0,0
"ENSG00000253661","ZFHX4-AS1","ENSG00000253661","100192378",2,0,0,1,0,0
"ENSG00000253663","NPM1P52","ENSG00000253663","100422272",13,7,8,0,1,0
"ENSG00000253674","IGHVII-78-1","ENSG00000253674","28356",0,1,0,1,0,0
"ENSG00000253679","LINC02844","ENSG00000253679","105375679",3,0,1,0,0,0
"ENSG00000253684","BUD31P1","ENSG00000253684","106480331",1,1,1,0,0,0
"ENSG00000253686","LINC01484","ENSG00000253686","101928136",19,24,21,34,40,34
"ENSG00000253692","IGHEP1","ENSG00000253692","3498",3,0,1,0,0,0
"ENSG00000253696","KBTBD11-OT1","ENSG00000253696","104266957",10,15,12,4,15,6
"ENSG00000253699","LOC105375623","ENSG00000253699","105375623",0,1,1,0,0,0
"ENSG00000253704","VIRMA-DT","ENSG00000253704","101926977",33,60,22,7,6,10
"ENSG00000253710","ALG11","ENSG00000253710","440138",234,236,196,165,159,196
"ENSG00000253716","MINCR","ENSG00000253716","100507316",644,1383,672,149,269,268
"ENSG00000253719","ATXN7L3B","ENSG00000253719","552889",4284,5811,3674,1968,2021,2048
"ENSG00000253726","LOC101926908","ENSG00000253726","101926908",0,1,0,0,0,0
"ENSG00000253729","PRKDC","ENSG00000253729","5591",3255,2854,2980,17896,22581,17032
"ENSG00000253730","H1-9P","ENSG00000253730","373861",32,65,37,0,5,0
"ENSG00000253731","PCDHGA6","ENSG00000253731","56109",44,39,29,57,35,36
"ENSG00000253733","LZTS1-AS1","ENSG00000253733","100874051",0,1,0,0,0,0
"ENSG00000253736","LOC105377730","ENSG00000253736","105377730",98,43,59,3,3,9
"ENSG00000253738","OTUD6B-AS1","ENSG00000253738","100506365",1357,2223,1192,452,532,627
"ENSG00000253739","RNU6-323P","ENSG00000253739","106481281",18,9,13,3,1,3
"ENSG00000253740","LOC105375671","ENSG00000253740","105375671",0,0,2,0,0,0
"ENSG00000253741","LNCOC1","ENSG00000253741","100288181",23,14,15,25,12,15
"ENSG00000253743","MARK2P11","ENSG00000253743","100421484",3,1,0,0,0,0
"ENSG00000253752","IGLVI-63","ENSG00000253752","28765",2,0,0,0,0,0
"ENSG00000253764","KBTBD11-AS1","ENSG00000253764","101928058",19,22,8,27,45,37
"ENSG00000253767","PCDHGA8","ENSG00000253767","9708",1,4,8,6,8,1
"ENSG00000253770","HMGB1P23","ENSG00000253770","100873891",1,1,0,0,0,1
"ENSG00000253773","CFAP418-AS1","ENSG00000253773","100616530",24,21,15,7,5,4
"ENSG00000253789","NARS1P2","ENSG00000253789","100287895",2,0,0,0,0,0
"ENSG00000253790","LOC100420944","ENSG00000253790","100420944",2,1,0,0,0,1
"ENSG00000253795","MTND1P5","ENSG00000253795","100873174",16,1,3,0,0,0
"ENSG00000253796","LOC101927413","ENSG00000253796","101927413",8,5,3,12,7,23
"ENSG00000253802","SIRLNT","ENSG00000253802","112543493",11,37,19,38,57,82
"ENSG00000253807","LOC107986448","ENSG00000253807","107986448",0,0,0,1,0,0
"ENSG00000253818","IGLV1-41","ENSG00000253818","28824",1,0,0,0,0,0
"ENSG00000253824","LOC124901990","ENSG00000253824","124901990",0,2,0,5,1,0
"ENSG00000253831","ETV3L","ENSG00000253831","440695",1,1,5,0,0,0
"ENSG00000253833","DSTNP3","ENSG00000253833","100287016",2,0,1,1,1,3
"ENSG00000253837","LOXL2-AS1","ENSG00000253837","100507156",37,9,17,30,27,17
"ENSG00000253846","PCDHGA10","ENSG00000253846","56106",3,5,7,5,1,1
"ENSG00000253848","RBM12B-DT","ENSG00000253848","105375645",20,47,20,0,0,1
"ENSG00000253868","FER1L6-AS2","ENSG00000253868","157376",2,3,1,0,0,0
"ENSG00000253873","PCDHGA11","ENSG00000253873","56105",6,7,3,0,2,1
"ENSG00000253877","LINC01608","ENSG00000253877","101927459",12,5,4,0,2,0
"ENSG00000253880","LOC105377797","ENSG00000253880","105377797",31,38,29,0,0,0
"ENSG00000253886","LOC100128833","ENSG00000253886","100128833",1,0,0,0,0,1
"ENSG00000253888","LOC105379340","ENSG00000253888","105379340",1,0,0,0,0,0
"ENSG00000253898","LINC01419","ENSG00000253898","103352670",23,26,16,0,0,1
"ENSG00000253910","PCDHGB2","ENSG00000253910","56103",14,3,7,12,11,10
"ENSG00000253942","LOC100419977","ENSG00000253942","100419977",66,139,79,2,1,0
"ENSG00000253944","MTUS1-DT","ENSG00000253944","101930275",11,13,4,54,89,45
"ENSG00000253948","VPS13B-DT","ENSG00000253948","105375666",186,232,140,18,31,43
"ENSG00000253953","PCDHGB4","ENSG00000253953","8641",22,24,13,25,21,38
"ENSG00000253955","LINC02995","ENSG00000253955","285593",59,50,47,3,3,1
"ENSG00000253958","CLDN23","ENSG00000253958","137075",84,133,67,347,523,357
"ENSG00000253967","LINC03020","ENSG00000253967","101926892",0,0,0,0,1,0
"ENSG00000253972","MAL2-AS1","ENSG00000253972","105375726",2,3,2,0,0,0
"ENSG00000253973","NRIP3-DT","ENSG00000253973","105376541",4,4,6,1,0,0
"ENSG00000253974","NRG1-IT1","ENSG00000253974","100856811",1,0,0,2,0,0
"ENSG00000253977","MTCO2P4","ENSG00000253977","106480296",2,2,4,0,0,0
"ENSG00000253982","CLN8-AS1","ENSG00000253982","101927752",302,499,243,558,605,606
"ENSG00000253986","LOC105379327","ENSG00000253986","105379327",5,2,1,1,0,0
"ENSG00000253995","RPL10P18","ENSG00000253995","100630920",0,1,1,0,0,0
"ENSG00000254003","SRI-AS1","ENSG00000254003","102723885",0,0,1,6,1,3
"ENSG00000254004","ZNF260","ENSG00000254004","339324",2352,2802,2050,744,903,977
"ENSG00000254006","LOC105375878","ENSG00000254006","105375878",3,5,4,0,0,0
"ENSG00000254008","LINC00051","ENSG00000254008","619434",0,1,2,0,0,1
"ENSG00000254012","RPL10P8","ENSG00000254012","644937",0,0,0,0,1,0
"ENSG00000254016","ALG1L10P","ENSG00000254016","106479037",17,8,8,13,12,13
"ENSG00000254017","IGHEP2","ENSG00000254017","3499",10,16,23,1,0,0
"ENSG00000254019","SLC45A4-AS1","ENSG00000254019","105375787",3,0,2,3,2,1
"ENSG00000254030","IGLC5","ENSG00000254030","3541",0,0,1,0,0,0
"ENSG00000254041","LINC03084","ENSG00000254041","101927392",0,2,0,0,0,0
"ENSG00000254049","NRG1-IT3","ENSG00000254049","100874286",0,1,0,0,0,0
"ENSG00000254081","LINC01299","ENSG00000254081","286186",1,7,2,0,0,0
"ENSG00000254087","LYN","ENSG00000254087","4067",1268,1583,958,771,821,769
"ENSG00000254090","MTND2P32","ENSG00000254090","100873237",1,1,0,0,0,0
"ENSG00000254093","PINX1","ENSG00000254093","54984",175,359,150,129,201,239
"ENSG00000254101","LINC02055","ENSG00000254101","107986980",0,2,1,0,0,0
"ENSG00000254102","BHLHE22-AS1","ENSG00000254102","401463",1,2,0,0,0,0
"ENSG00000254109","RBPMS-AS1","ENSG00000254109","100128750",7,13,5,24,34,21
"ENSG00000254119","LINC02842","ENSG00000254119","101929628",4,1,2,3,4,6
"ENSG00000254122","PCDHGB7","ENSG00000254122","56099",7,13,11,9,6,6
"ENSG00000254123","LINC02839","ENSG00000254123","105375929",3,1,0,0,0,0
"ENSG00000254126","CD8B2","ENSG00000254126","927",1,2,3,0,0,0
"ENSG00000254130","LINC01947","ENSG00000254130","102557615",6,12,9,1,0,0
"ENSG00000254132","MTND6P3","ENSG00000254132","106478942",0,0,1,0,0,0
"ENSG00000254139","LINC03018","ENSG00000254139","286178",0,0,0,1,0,0
"ENSG00000254153","LINC02950","ENSG00000254153","123466212",5,2,2,2,1,4
"ENSG00000254166","PCAT2","ENSG00000254166","103164619",31,78,60,112,122,152
"ENSG00000254167","IGHV8-51-1","ENSG00000254167","28343",1,0,1,0,0,0
"ENSG00000254200","RPL7AP33","ENSG00000254200","391850",5,5,4,0,0,0
"ENSG00000254206","NPIPB11","ENSG00000254206","728888",122,79,95,65,33,39
"ENSG00000254211","LINC01485","ENSG00000254211","101928154",1,0,0,0,3,2
"ENSG00000254221","PCDHGB1","ENSG00000254221","56104",7,14,5,43,53,49
"ENSG00000254224","UQCRB-AS1","ENSG00000254224","101927039",22,28,12,4,1,2
"ENSG00000254226","LINC01933","ENSG00000254226","101927115",34,76,49,3,1,1
"ENSG00000254229","FAM90A12","ENSG00000254229","645879",16,17,13,0,0,0
"ENSG00000254231","WWP1-AS1","ENSG00000254231","105375624",35,46,23,8,10,10
"ENSG00000254237","LOC105379230","ENSG00000254237","105379230",1,2,0,0,0,0
"ENSG00000254242","LOC105379301","ENSG00000254242","105379301",1,0,0,0,0,0
"ENSG00000254245","PCDHGA3","ENSG00000254245","56112",1,5,8,9,2,1
"ENSG00000254251","LOC105375635","ENSG00000254251","105375635",7,5,2,0,0,0
"ENSG00000254252","RPL7P20","ENSG00000254252","728843",0,1,0,0,0,2
"ENSG00000254256","RPSAP71","ENSG00000254256","107075249",0,1,0,1,0,0
"ENSG00000254266","PKIA-AS1","ENSG00000254266","101927003",1,0,3,0,0,0
"ENSG00000254278","LOC101927513","ENSG00000254278","101927513",0,3,1,0,0,0
"ENSG00000254285","KRT8P3","ENSG00000254285","728638",13,16,8,36,48,77
"ENSG00000254289","IGHV3-29","ENSG00000254289","28440",1,1,0,0,0,0
"ENSG00000254300","LINC01111","ENSG00000254300","101926978",20,32,15,4,0,1
"ENSG00000254316","TAGLN2P2","ENSG00000254316","642319",2,1,0,0,0,0
"ENSG00000254319","LINC03021","ENSG00000254319","101927815",0,1,0,0,0,0
"ENSG00000254334","LINC03093","ENSG00000254334","101929172",2,2,0,0,0,0
"ENSG00000254337","LOC107986951","ENSG00000254337","107986951",0,1,0,0,0,0
"ENSG00000254338","MAFA-AS1","ENSG00000254338","104326051",73,45,32,19,9,8
"ENSG00000254340","PPP1R3B-AS1","ENSG00000254340","124901882",14,13,9,2,2,0
"ENSG00000254349","MIR2052HG","ENSG00000254349","441355",8,9,1,3,1,0
"ENSG00000254369","HOXA-AS3","ENSG00000254369","100133311",56,153,79,19,27,24
"ENSG00000254389","RHPN1-AS1","ENSG00000254389","78998",57,67,52,50,65,67
"ENSG00000254394","LOC101927141","ENSG00000254394","101927141",0,1,0,0,0,0
"ENSG00000254398","LOC100419574","ENSG00000254398","100419574",2,0,1,2,0,1
"ENSG00000254401","LINC02752","ENSG00000254401","105376550",7,9,7,0,1,0
"ENSG00000254413","CHKB-CPT1B","ENSG00000254413","386593",9,8,8,4,8,6
"ENSG00000254415","SIGLEC14","ENSG00000254415","100049587",18,18,3,0,0,0
"ENSG00000254416","LOC124902752","ENSG00000254416","124902752",10,1,1,13,16,22
"ENSG00000254423","LOC100421094","ENSG00000254423","100421094",2,13,6,0,0,1
"ENSG00000254440","PBOV1","ENSG00000254440","59351",2,1,0,0,0,1
"ENSG00000254443","LOC124902623","ENSG00000254443","124902623",5,1,7,0,0,0
"ENSG00000254451","LOC100130268","ENSG00000254451","100130268",6,2,3,1,1,0
"ENSG00000254463","PPIAP41","ENSG00000254463","111082977",15,5,13,8,2,4
"ENSG00000254469","XNDC1N","ENSG00000254469","100133315",28,58,35,56,85,68
"ENSG00000254470","AP5B1","ENSG00000254470","91056",2321,1946,1786,1725,2227,1505
"ENSG00000254473","UBQLN1-AS1","ENSG00000254473","105376114",136,166,120,24,14,28
"ENSG00000254475","OR2AT1P","ENSG00000254475","390225",5,9,0,0,1,0
"ENSG00000254480","LINC02749","ENSG00000254480","100506082",4,4,4,3,7,8
"ENSG00000254486","LINC02547","ENSG00000254486","105376554",0,2,1,0,1,2
"ENSG00000254503","HMGB3P29","ENSG00000254503","100420015",4,4,2,0,1,0
"ENSG00000254505","CHMP4A","ENSG00000254505","29082",172,175,184,52,71,62
"ENSG00000254506","KIAA1191P2","ENSG00000254506","100127938",0,1,0,0,0,0
"ENSG00000254508","LINC02722","ENSG00000254508","105376619",1,0,3,0,0,0
"ENSG00000254519","LOC100507384","ENSG00000254519","100507384",26,24,8,0,0,0
"ENSG00000254521","SIGLEC12","ENSG00000254521","89858",1,0,0,0,0,0
"ENSG00000254528","FXYD6-AS1","ENSG00000254528","123706543",0,0,1,0,0,1
"ENSG00000254530","LINC02755","ENSG00000254530","105376605",0,1,0,0,0,1
"ENSG00000254531","PPP3CA-DT","ENSG00000254531","90024",146,270,98,93,99,114
"ENSG00000254532","ARL14EP-DT","ENSG00000254532","105376607",7,4,1,0,1,0
"ENSG00000254535","PABPC4L","ENSG00000254535","132430",71,57,50,137,88,128
"ENSG00000254542","NAV2-AS3","ENSG00000254542","100874013",5,8,5,0,0,0
"ENSG00000254550","OMP","ENSG00000254550","4975",7,3,2,2,5,0
"ENSG00000254560","BBOX1-AS1","ENSG00000254560","103695435",3,0,3,2,0,2
"ENSG00000254579","LOC100419712","ENSG00000254579","100419712",0,1,0,0,0,0
"ENSG00000254585","MAGEL2","ENSG00000254585","54551",1,1,2,3,3,8
"ENSG00000254588","ETS1-AS1","ENSG00000254588","101929517",6,1,2,0,0,0
